,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp,weighted_average_watts,max_watts
10,2,Morning Activity,983.8,2153,2153,0,WeightTraining,,6007462752,garmin_push_7541084007,6385135476,2021-09-23T15:45:37Z,2021-09-23T10:45:37Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,6385135476,0.457,5.2,60.1,TRUE,112.9,137,FALSE,TRUE,,,0,0,FALSE,3171594,1,a6007462752,,2,,,,,,
11,2,Morning track sesh,8220.6,2555,2564,0,Run,0,6001340003,garmin_push_7534329014,6378721984,2021-09-22T12:31:46Z,2021-09-22T08:31:46Z,(GMT-05:00) America/New_York,-14400,"[40.719437, -73.949977]","[40.719264, -73.951652]",,,United States,40.719437,-73.951652,23,6,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6378721984,3.217,5.5,78.7,TRUE,181.8,203,FALSE,TRUE,4.8,4.3,8,2,FALSE,3171594,1,a6001340003,m_pwFjjjbM@LMH?JEJAJDFEJ?t@EJUH[HeBNa@@IBSLMRGPEZBXFVX^XLR?`D]PGLINWDQB_@Ec@GSOOSISE}BP_AJQJQXGTA\BXFNXh@N`@BQDEL@xC]ZITQJSF_@@WEa@CIUYQIYAc@Fc@?iAJa@HQJMRKd@AXDXPb@TPRFV?bBQr@KRETSLUDY@YG_@IUMOUKWA}CV[HONQh@C\BXJZLPJJTDL?z@I`B[TGNOLUF[?[GWKUQMSG[Bu@NuAJ[HONMTCP?d@DZLTPLRD`D[PERILOJUD[A[GWKSSKSEmAH}APSDKFILKTEZ@XHXJRRLRDL?rC[XGNMR[FW?YEWQ[QKSEiDVSFQJMTIVARDZN^PPRFJ@h@Ep@Kt@Gb@INMPYFW?YG_@OWQKQEoDZUFURKVCX@ZFXNRHHTFZAhAKxAULILOJYDUA_@GSQUSMQCwCX_@FKDKJKPK^?VJh@FNJJPHH@pDa@XKHIN_@B[?YGWOSSMSEoANeAFc@JSLO\EZ?ZDPNTPLTDZ@~BQTERINQLWB]?YEQO[QMSEsALuAHUFQNMXEZ@ZBPR\PLRDR?dAMpAQPINOJUBO@YEWQ[SOSEgBRc@Bi@FMDOPK`@CX@PFXLRPLRDjDc@RGRQJWDYC[IWQWKGSCa@@yC`@ONKRG^?XNf@NNVLd@E\GbAMb@CXKNMHOH]?UI]S[MKUEwANkAHYFMJO\El@DVN\PPRFP@pAQzAWTSHWDa@?QIYMQQMQEgDXYHQNKVEX?XFXFNTRRF`AGhBWVINKJQF_@@YGWKQSQQGgDVWFKFQXGVAXF`@JTPNRHR?dAQrAKPGNMLWD[?OE_@KQSSQG{CZYDQDSTITAX@TFVPZPJPD`CYp@MVUJUBU?YE[KSSMQC_@BiBRo@JMHOZEXAXFVNTTPRD~AO`@Kf@ERINQJWBWAUGYMWMKSGuAH_BNKBSNMVGT?d@HXFLXTPFbDW`@MPQL]@WAYGWKQUOUEu@DaANs@FQDSPKTG`@B\FPPXNJRDfFY,2,,,,,,
12,2,Morning Activity,979.2,2305,2305,0,WeightTraining,,5996574760,garmin_push_7529228175,6373738149,2021-09-21T15:49:06Z,2021-09-21T10:49:06Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,6373738149,0.425,1.7,58.6,TRUE,102.1,121,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5996574760,,2,,,,,,
13,2,Easing back after a rest week,9780.2,3405,3646,73.2,Run,0,5990509429,garmin_push_7522540019,6367397531,2021-09-20T12:02:22Z,2021-09-20T08:02:22Z,(GMT-05:00) America/New_York,-14400,"[40.688469, -73.971073]","[40.687743, -73.970797]",,,United States,40.688469,-73.970797,1,5,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6367397531,2.872,6.7,78.9,TRUE,163.8,181,FALSE,TRUE,51.3,19.8,1,0,FALSE,3171594,1,a5990509429,{}iwFfnnbMjAI`@UTGBIAmBCq@D[?]CYAg@ESBYC]@GDC@QDAdBYb@Qb@C`@K\SJFdAKr@[p@Gj@QrBSr@Mr@PvCUNBLINWTOP?ZSHKPGp@?d@GR@LId@IR?j@K^FZJ~@d@\LRN`@H~@Fz@`@TDb@Tt@JNFbB\NIBGh@X`A\b@NFA`Cz@r@PXBNAv@Ht@h@tAZH?^PbAJjBp@NTf@z@JWFGr@BVCb@FLAh@Wd@IpA_@`AO`A@~AQn@Cl@Nl@d@LRNNZp@\`@TRtCbBz@z@RVp@p@tB`AxAVf@FLAf@BpBGlAQhABj@Fp@RXNrAtAj@h@fCzA^Nx@l@PTVNv@x@\j@b@j@bArBRv@DXNXJ\JV`@lAZVlArAz@d@TP^L^Bl@GPIJI`@g@To@LSRi@Lu@Pm@DU?k@Jw@`@iBXs@N[NOn@c@Xk@n@{ALSXWl@e@NIb@Oj@GtB?dBRfA?t@Qd@ObAe@`BiBf@}@XO|@[TCl@@hCj@f@Fn@?d@E\Q\e@t@w@R[f@kBDi@?WIu@?UKe@]k@Qa@a@k@sAaCq@w@k@wAKm@G{@QgA@WMoBOeAQm@[_BoAoCcAsAaBoA_@SmBi@cAGwAW]?e@F_@Iy@P]BSHk@h@s@\mADaBO_@DOHY`@IDiBf@}@h@q@Zg@NUN_AT{@XqAb@mAl@UFgB@aBLg@Tq@Rq@\}@ZYTw@^uA`@mAr@c@j@g@d@c@t@QT_@p@sAhDg@n@a@Ti@L}@Cw@FWL]XOFaAN}@I}@_@iBeAe@Io@Bc@H_@ZUXWJSd@W`@SRYJaCj@w@BaFl@M@MEc@?k@\uAVUb@SQc@k@MMgAU_@Ss@KKI[I@CMImAWm@Sg@GWO{Aa@_@GYCoAi@[G_@Om@I]Qs@Ea@OKDw@YmAUUQ]C[K]Ai@KICOOc@GmBq@k@NSAMHU@a@EEDe@?m@KQ@MCsAHg@EMPEPg@p@ODqAHeAPWHq@LkADkARk@?KBMJMBiBC_@JWL{@BqAREFALNrDLxABd@CLIFYJ]Bs@L_A`@o@FgB`@U?IDAFDDL@|A[zAMdB_@PGJM,2,,,,,,
14,2,Morning Activity,1179.9,2557,2557,0,WeightTraining,,5970445869,garmin_push_7500256302,6346305508,2021-09-16T15:45:46Z,2021-09-16T10:45:46Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,6346305508,0.461,4.2,59.6,TRUE,112.3,149,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5970445869,,2,,,,,,
15,2,Morning Activity,814.8,1911,1911,0,WeightTraining,,5960871341,garmin_push_7489660253,6336299267,2021-09-14T15:59:57Z,2021-09-14T10:59:57Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,6336299267,0.426,2.1,59,TRUE,99.2,131,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5960871341,,2,,,,,,
16,2,Recovery jog ,4727.7,1671,1677,38.7,Run,0,5948960613,garmin_push_7475847088,6323816434,2021-09-12T13:08:16Z,2021-09-12T09:08:16Z,(GMT-05:00) America/New_York,-14400,"[40.68854, -73.970869]","[40.687761, -73.970826]",,,United States,40.68854,-73.970826,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6323816434,2.829,7.7,80.2,TRUE,153.9,170,FALSE,TRUE,26.6,4.1,0,0,FALSE,3171594,1,a5948960613,k~iwF|lnbM@HB?AFUHo@Ni@FOFa@FMFG\GpBEFOHMr@@l@A\?p@OfC?xAKfBAbAAxDE~@?l@DZAJB\@ZEb@?|@EZCdA@h@EtA@`DCl@Bd@?dADr@GJ?FKLGTNl@?ZMZ]j@AHQ`@YbAGFy@^M?GGSEGBADKBQAKEG?G@IHa@FKFMR?JUXQj@IJQFG?OKQEGDYESJ_@BKNUJYh@ML[JARKRSDCDSDy@Fe@La@Nw@Ri@?WR?LCBGDEJOFc@@QACEWFs@Wi@KI@@TCB@XA\AJKVKJcAh@k@Li@PWAYBc@XYJE?]e@UIMHCTDZMj@]Za@H_@TW@IFGJUp@ER@VCZBt@GHQ@w@UUAI?KDa@FS?ASEGI@]Tg@LM@YW@i@GO?MBo@HSBSBwAFmANeA?MCQJ_@?{DBw@AWGCBQBaAA{BJqGFSNGd@BT?JCn@CnBDJIDQB{@Lm@AkBEIAYBkAV_BC_@COCaAJgGAqAHwB?y@@c@?_@Hg@?UGG?GDi@?[F[AYBmACk@BSFQFIJIn@K`A[\?lAGZObASb@D@ELG\BhAI`BSnBc@VCr@?\M`ACfASh@EVGt@Yb@CT@NCTAXETA^KbAGv@O`@A`C[z@EfBYp@Cx@OrBO`@ItAS,2,,,,,,
17,2,Morning Run,12925,4273,4387,117.4,Run,0,5942599192,garmin_push_7468961805,6317146602,2021-09-11T12:38:56Z,2021-09-11T08:38:56Z,(GMT-05:00) America/New_York,-14400,"[40.688501, -73.970974]","[40.687727, -73.970805]",,,United States,40.688501,-73.970805,9,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6317146602,3.025,7.8,79.5,TRUE,171.7,196,FALSE,TRUE,48.7,4,2,0,FALSE,3171594,1,a5942599192,c~iwFrmnbM@DG@VJuABCFsBTGBCJIjB@x@E~@?d@If@L`@El@BLCbAD`@Qp@UXE\C|DDxCEdADp@Ef@?f@Kx@K^Ep@?dBCRHv@OxBDx@CPFV?TAZLz@AHYVh@VFD@JGRo@h@Q|@G`AEPG@Y`AKLe@Rg@H}@Mg@BgAf@g@?s@NqBPu@TgAN]Z?RDP_@d@Of@]Na@Cs@\]EFB{@t@CJSRg@ZmB[KBwAKKFEnAVt@GtATlAB|@QHMZf@h@c@VEPDJITHJAJLh@MN@FQNBPGB@FWVDVCt@GX[b@K^NXD^?d@BD{@Kg@QAGm@TeEB}@WeFYcAJu@b@k@v@QjBe@`BWb@qA~AmAfBeGfImCbDgA~AMd@aAx@wC`EoC|DkB~B{B|CSNQd@]BQF_AjBcD~EuDhFFDYNa@r@cCvCqBzCgBtBqBnCc@TY@m@OkBR^c@IKEWBYl@w@X_@LDr@OKLs@N]^WBa@Gw@k@Yk@AQ_@i@SKgAEiAg@O]\MTSCKu@e@y@O_@a@a@Wo@]QA}@i@uAa@w@o@o@SOWEQuAuAQKCMLy@@gAX{@\s@b@gCXw@G}@NWP_A`@oAX_@l@eBl@o@o@[CSPg@^m@Lw@FiAJU`@}AHo@AONsAFKLGJYJaAp@gCHq@PUXyBP]FY@{@Dq@BAcAa@E@g@Qc@[OYe@g@qEaBMc@?S|@{DN_@Fk@JQPs@NkAFWIQMCsA}@CCENc@IiBaAMAOWIHYO?G`@_BPyAJ[VsAReBPe@NcAPc@VcA@UTuAt@kC\iBX_CV{@l@gDf@uBTe@P_A~@oDTcBRg@b@kENu@JUAOHSN_AJ_AXaAj@iCJo@d@}@Pw@Tk@|@eHRq@Vi@Fy@No@h@yAXuAH}@Rs@^_D^eAh@y@hAmDzAgHB_@`@}BhAXHFBLc@rG?lAGt@G~CWvCKzCBHPH\d@j@Fd@MPQL?x@JbCITJbA[h@EnCP\C`@Yn@DbAIn@KzBo@h@GzGwBTQtDmFbCuCnCyDpHmJv@UpAIpH|ARjABp@r@xGLfBOpHK~ABhFUnJ@dCCn@ERCxEBJrATf@AhAMbAg@b@Cn@Sf@PXAt@OX?rCk@fCk@lG[dB[nEm@f@A`A[hEYvDS|Ds@,2,,,,,,
18,2,Morning Activity,937.8,2185,2185,0,WeightTraining,,5937790105,garmin_push_7463537301,6312091524,2021-09-10T15:39:27Z,2021-09-10T10:39:27Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,6312091524,0.429,2,58.3,TRUE,96.6,126,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5937790105,,2,,,,,,
19,2,8 x that one hill in DUMBO,9997.1,3588,3729,172.9,Run,0,5934453021,garmin_push_7459700094,6308598059,2021-09-09T21:27:57Z,2021-09-09T17:27:57Z,(GMT-05:00) America/New_York,-14400,"[40.688296, -73.970811]","[40.687715, -73.970803]",,,United States,40.688296,-73.970803,8,6,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6308598059,2.786,15.4,78.6,TRUE,166.6,195,FALSE,TRUE,26.7,4.9,2,0,FALSE,3171594,1,a5934453021,y|iwFrlnbMu@N_Ab@kAVGHg@jC?b@Dh@Cf@Bz@E\]r@Gh@@ZKz@UxCN~A@zASpBBL?ZKx@Bh@N`@C~AFj@Gz@BVKhAB|CHT?j@Mf@Ab@@\T`AELFTEPHNCx@Ff@DHCCT?bA^m@_@YRy@EeFvC_@j@OHBF[b@MLeATy@Cw@NSPIZAh@Qr@g@AEFuCg@M`@SRYN[Da@`@M@MRw@J_Cz@w@J?Dc@KLVAXMh@?~@OhCFd@ENFR?TSVELHTAZOLs@VCF@PIFJdAGp@HBDVAJQZu@f@Qr@j@DRVZx@R~@FtANb@CFBJINg@FKNBPE~@\PDb@EZ]\k@PS\YTWl@[X[x@BPEVFv@?f@K`@SPY|AMJO^Kd@@ZRn@n@x@s@CUL?TF\GBBPk@JER@b@a@Lc@xA@R[f@_Bo@OMo@QiAi@}@ScEeBK@oAo@cBe@kBgAmAMBCrAh@d@HRRbAb@bDl@_@@sAo@Y@i@Mw@u@q@c@W@UMk@CLC|BhAhC~@v@Pl@Z?Do@Q[UaB]uAiAYKe@@iAQ@GVDvB|@xDfAj@P@FCBa@OgAu@w@IuAgA_@OYFYOq@?HG`@NLATRlAb@rA\r@Zx@Lh@Ti@IuBo@e@YKQQCw@c@[HYMm@I@EN@nElBxCz@c@I_Am@}@QyAgAcA@MO_@AEGDEbD`BlE`Bc@Q}@m@w@MwBuA]Dk@OYBMELKnDzAhAXzBz@CIU?qAu@c@E}@]qAaAUFYIg@BGGNA~Af@pBfAd@DfBj@NHCFGAGElAXnAn@nAB~AdAh@?Tk@LMNa@De@Pa@BSd@a@Pc@@UHQEUN_@JgBH[Ve@Ke@b@i@IcAHq@GWFUh@cAVKtAU`@]Xc@|@[HKFeDB]P}@JmBN_@b@KDWCyA_@o@Jw@@w@Ka@Nu@?qAk@_BEaBNe@Jo@FyBLgAp@d@BI?OOu@KU?_@HYVQXEBKa@qAYsBKsADcBRMDa@Ii@g@wA@Kb@s@d@[|@CjAQf@@fAW`@]x@mAt@i@`@i@A_@La@JIHSAoAH]Im@Jy@HsGBwGE{APaBJMVIdFIXIGW@aDLu@?e@Pq@@w@NMhDm@`EOlCWj@OlAI|Am@h@K,2,,,,,,
20,2,Easy/moderate ,9826.9,3376,3411,70.7,Run,0,5926466921,garmin_push_7450643217,6300260177,2021-09-08T12:08:14Z,2021-09-08T08:08:14Z,(GMT-05:00) America/New_York,-14400,"[40.688442, -73.970927]","[40.687883, -73.970855]",,,United States,40.688442,-73.970855,2,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6300260177,2.911,5.5,79.7,TRUE,167.4,185,FALSE,TRUE,51.4,19.8,1,0,FALSE,3171594,1,a5926466921,w}iwFhmnbMFE^?v@g@\BDI@e@UoA?KBEBYIy@Aa@@g@Gi@BQNMdBMXK`C[\Mb@?b@KtAOj@OxB]p@?fB[`@Ad@Ix@HRAx@ShBYPGNOl@ORC^HZE@IJCd@Nh@Zv@T^BTF~@FRNVFRBl@Rp@Hr@ZhAR|Bp@|@RRC`@@bAb@XXXF`@PdANn@XjAZFHRDLCx@NVNv@T`@`@F@JIJXHB^Br@Gj@Jh@I`@]r@UdAC`AW~@CbBMd@Bj@Tp@b@FHVz@h@r@`Ax@fAp@hApA^\t@l@\PlAXR@ZJh@HlABn@Kd@?dBOt@@jAPj@Fl@f@HPZZFN\\`Ar@zBrAh@j@lAr@ZXJNTd@d@x@PJx@lAr@rBNRfAdC^\~@jAh@Vj@b@n@Fd@C\INITYf@yAx@yCD[A_@F]XaALu@Pk@h@{@b@]HOJo@Pm@t@g@vAoAf@Yb@Kp@H~@@^C|ADb@DXEbAa@ZWJATSH?HKHCLOHAHQr@}@XY`Bi@TCbA?|@Nj@Rv@HlAAf@KXUXe@b@_@T_@JCJk@Do@Nk@@i@Eo@UaAY_Aa@u@c@k@c@y@kA{ASs@_@eAE]Ck@[{CI_@u@wEo@qB_@m@yAcBm@a@_@[OGmA_@m@Iq@CuAS[KiAAa@KMAMDMTo@Nc@r@QL_@LyBDs@M[@[NYXu@Ni@ZSBi@VcAp@cCp@U@oA`@o@Aq@Z_@ZSHcCFq@Jo@Zm@TmBh@[Ta@NYRo@T[Vq@\ONSLmAnA[b@AP[b@_@fAYf@OTYz@c@ZQZ]Pi@J}@?]Ba@Lu@b@s@R}@Aa@IcA_@s@k@w@_@}@M{@FSFY?a@Rs@xAm@p@_An@e@JcBFwDr@g@Gc@Ay@l@u@HYI_@?i@c@s@Iu@WQIWWmAOy@QsEeBgAQg@Ou@Is@]m@SaAUo@?qBo@W@OKg@Qq@Kc@Qa@@iBm@O?SHwAHWIs@?]KQDi@EMHWDuAL?LULEFi@|AKPAh@DZEViAbDKb@MNeATi@Dq@NaAH}@Nk@PeBLs@Aq@Hy@PwABsAVaBh@iBRGD?F@DL@xA]~@]XG\A~@OL?,2,,,,,,
21,2,Morning Activity,897.5,2325,2325,0,WeightTraining,,5923217162,garmin_push_7446952112,6296873826,2021-09-07T15:53:45Z,2021-09-07T10:53:45Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,6296873826,0.386,1.8,57.8,TRUE,97.2,118,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5923217162,,2,,,,,,
22,2,Labor Day loop with Hayden ,6736.8,6765,6765,271,Hike,,5915705321,garmin_push_7438730937,6289042239,2021-09-06T13:18:59Z,2021-09-06T09:18:59Z,(GMT-05:00) America/New_York,-14400,"[41.230061, -74.061369]","[41.229758, -74.060197]",,,United States,41.230061,-74.060197,1,8,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8905958,FALSE,6289042239,0.996,2.7,49.9,TRUE,102,138,FALSE,TRUE,388.1,268.8,1,2,FALSE,3171594,1,a5915705321,{vszFpb`cMVRbA[VStA[n@C?HD@f@Oj@H^CNKACHI^SNg@Va@NM\Kh@F^Pv@F|@Vl@p@LZ`@Z^LPVJZ`AlAX@ZWLEFBDTb@h@Tp@`@r@Lj@Ih@i@|ACNF~@Gr@@nASz@FXUhAFh@HV`@`@@JJJL^NJT\f@VP^?NTp@c@?]MIBAHOJB^Sr@QLMNCDJT?TFPPLC@?EB?CD@HRb@Pr@?VDJTRVBRJn@v@Dj@f@jB@XGTa@RUj@I`@J`BNdA@`@J\RLZEXJh@Sb@DBE`@?tAh@PNJVb@IXB^XLF?FJR?JLDJRLHZr@J@BJJFBLNLGHVJ@VXENBRHPLDTLP?RFVPD^l@f@GVOj@H@KBFNADHT@?DJLAEZKP?UBBEBF`@FL\FZ\h@\VFR@f@f@XX\@NAPBPR^b@Ln@@RFr@rAdAv@f@NLN^pABj@T`ABTCFD\CRg@Rc@JFH@LSTEVJRFZJJRFEDR?|Af@FJAJLL@PAPRF^\HPDXB?CEHAIUg@a@EIWCIK@a@FK?GKGBEADWGUQO?IISEQDEQKA@CGCAIMKK?@MKE\eAT?DQCAFIf@OBWj@w@BMHIBYj@_@PSXi@PGFMKWUOEOo@Y_@e@Ae@FYI]AWEIAMKUOEQOCOSO@EKCUSCIBSEMW]@c@GOKIJu@KW@[Qm@C]DMf@WFO@SCK@QQc@Vg@@]CWS_@Gq@c@a@SYEs@EQOQCMDYOaB@g@FOO[_@o@MCEUe@aA[OKSOAEOCC_@QKACG[EEKMGQU[UUEIUQSU?[MQ]i@WA}@OUGUW]@[FM?EQAP_@GIEBJYGCPQBMO[SIq@aAAWGOW@KXA\K|@?n@Ib@GPW@OG]Pg@Gi@YSWo@MCIs@^a@F]\WJQViAHoAk@e@@e@JkAWY@AEJO?QEa@IQ[IQWWA]YK@BGIWSGA]EOUEBGA]IU?MCOL_@?c@Bi@He@IG@_@VaBGWIG@IDQNS@SP[Jg@AUA]MU]IOQAWISOK?SCMIACGBIISQEYL@EW?a@Y[G@G_@YEWq@[Oi@?KOGAMIGm@KWQAKg@Gg@OkAQm@JBCOZ]f@UPWB_@T_@Ae@JM??EmAHKEqAZo@`@OH?[UO@Mp@aDBa@PAEC?@,2,,,,,,
23,2,Effortless Sunday stroll,10076.1,3760,3879,101.6,Run,0,5910573312,garmin_push_7432794491,6283638035,2021-09-05T13:24:13Z,2021-09-05T09:24:13Z,(GMT-05:00) America/New_York,-14400,"[40.688526, -73.97084]","[40.687701, -73.9708]",,,United States,40.688526,-73.9708,1,7,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6283638035,2.68,6.6,80.2,TRUE,155.3,169,FALSE,TRUE,44.3,4.1,0,0,FALSE,3171594,1,a5910573312,g~iwFvlnbM[XKBKJmATa@NMJCJEx@?|@CLQRIZBJC\BnAAz@EdAERKlBIpC?z@ElA?bABPEf@PhA@ZCLAdAGVQ|C?v@Gf@B\C|A@jAAr@@ZLj@@VERQLMTBPNVAZa@bACVGLCj@Ol@GJg@PQRUEMQEDOASFc@CMHPNg@BULGNGZQVo@@eAXYBiACEBIXEh@MPa@b@_Af@UX[E]LY@QICIUBw@T{AwAELgAxAEL?PKXD@_@AEMKMICe@?UX?HINBNCLA^B`@N`@?NEV@b@ERGtBHHKr@JPSL?RIPJVB\Gz@?`@CB@ZCJHFDR?l@Ij@UTGPTPBN@d@QHm@Eu@ScAZiDDmASoEKgALe@TUT]`@y@|AeAfBgCnDeDlEo@r@Wd@_@h@aCxC[h@gArAQLKTYZiAfBiAvAk@j@w@pAw@`Ai@`As@~@i@f@_@l@e@j@i@`Ay@dAQFSR_A`BmCjD{@tAyAtBwAlBWVkE`Go@v@k@|@oB`CS\m@z@UTYH_@?]MAK@KR]CeBDNB\Yv@[IuAs@m@c@e@{@Y[]Wm@Qw@c@Uw@OOYIGME[G?k@Sy@q@m@UCOgA{@KAUK}@KoAoAy@g@SWm@c@ES?YJg@JMBs@Ja@J{A@q@Lo@Ta@^]HUAKDKAWISIMFg@Pm@FcADKNUDWXs@p@u@XO`@IdAJFe@Z_@tBcBZe@z@s@TEVOt@QZEjAi@l@Cd@SLM^OZYXAj@_@X?r@Ut@a@`@IpCkBj@QTQNSXIZULCd@[^QbAYb@Up@Qp@_@^KtCiA`CuAt@a@d@Kh@Y^Y|@UNOTEd@[`@Mh@a@rAo@\UnCw@lAi@bAu@jCuAj@Un@?XOl@Er@g@`@e@PYl@W^i@l@ERINAVQ`@?XSVCR_@b@QV?VNWFuAJ[QMYDOE{@DCCYDoBFsAVwBEyFE_@DwB@oBHwB?qBF_ABKFGPAjANPP@LLAVWdABRENW@aAL}@Fo@OQEMBg@?g@H]CQT_@HaAE_@GsBFqCBqDLwAEe@D_@Iq@Nu@EGCSBmCF}@DSBe@POn@[nAYr@?\E`Bk@T?\QNF^ArAO`BSnBa@hAG`Gw@~AEpCOhAUlFw@z@AZGvBQx@?|A]rAU,2,,,,,,
24,2,Quick hit before breakfast,6222.8,2017,2036,43.3,Run,0,5903927159,garmin_push_7425661534,6276692588,2021-09-04T12:42:59Z,2021-09-04T08:42:59Z,(GMT-05:00) America/New_York,-14400,"[40.68838, -73.970969]","[40.687962, -73.970792]",,,United States,40.68838,-73.970792,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8965373,FALSE,6276692588,3.085,7.2,80.6,TRUE,170.2,191,FALSE,TRUE,26.4,5.8,0,0,FALSE,3171594,1,a5903927159,k}iwFpmnbMIB@R]CACCJIEM?CLGGIASBUHM@q@JGJGp@Cb@?v@DZQh@@ZIf@@PARBVARDp@Ep@AD@^D^IxC@d@Gd@W\CTB^Cv@BXAJ@LDDAf@DpAC~@@VFTEj@Mr@G~@C|@H`@Kn@Ej@Cr@?r@EbA@D?TJL?LNVH\?TDF?DCX@fAMnA?f@Ir@GNAZ?TDN\Z[@JA@NM|ABZCNGLGp@@FCXBDCFBDADBVE`@Fb@?JITMTI\Jb@?JW\KVQ@YRIP?F@nAINa@XCDER?\INm@Za@p@k@p@GPWjA?FCXQ`@@RILOHGZSp@u@dBGVSZMl@IHWP?@SFSLQRQXHBKZCRC\DJ?BIHEBFDC@DLu@SYEK?KBQNUZKRGTAHIXCVDPPZ@PJb@?f@FF?LAFGHALGPC`@@RSb@Ix@ILCLGz@Mf@[No@v@[RKLYv@Ej@@f@A`@EL@`@GTGLMl@IRCt@_@z@Qx@AT?l@BTHFAFMB]XIZEDERUb@CPQRIBw@UwCiA[Ik@YoAa@kBw@a@Mc@Ui@KcBk@aAUIIWIQSAG?OF[CKMSASXAVKl@PZNTFRNJy@Lm@Dm@JORgBDCLUNSLc@LcA@m@LOToAT[Hq@JKDQ@s@GYFo@DCFs@RWBAZ?\GR@nAGDIBYJWHE^?NENKFKDcA@}@K{ABUBsBD[N]RIAED@HGDKAOKOEq@CESKAKBWDMRURo@LgADg@My@[WY]KO?CFQLIA[Tm@DWDGJWV{AFw@N_ABs@?EEI_@c@YiB?KMU?KDY@c@Ha@HQLiCBSLWDU?SAMJa@Iq@?m@Hk@Jg@FId@GZQDIPM`@@h@OzAu@RSL_@TYh@Sb@[JOJi@BmAF_ACY@OPe@No@DYLs@Hy@@}@Da@Bg@AaAD{@EcAFgAAmBHo@?QHYHKLEh@A`@Kz@Gh@I^CDANQBKFu@HOByAC_@BoAAiA@GHQrA}@hAQjAMl@Np@Gd@HJET?v@Ij@EpBc@t@AXEVIRA,2,,,,,,
